"MinTemp","MaxTemp","Rainfall","Humidity9am","Humidity3pm","RainTomorrow"
15.6,21.9,0,64,63,1
13.7,20.6,0,100,76,0
21.6,35,0,25,19,0
21.2,35.3,0,37,20,0
8.7,29.7,0,81,21,0
15.4,32.7,0,30,12,0
13.6,25.4,13.8,95,42,0
10.7,29.5,0,75,33,0
10.3,16.7,0.8,84,50,1
7.9,26.2,0,45,18,0
0.5,11.6,2.2,99,95,1
12.8,28.3,0,52,29,0
9.4,26.8,0,48,16,0
2,22.4,0,60,27,0
7.8,30,0,38,29,0
2,19.6,0,80,32,0
4.8,14,0,81,63,0
22.3,41.1,0,37,9,0
11.9,30.6,0,70,37,0
8.9,16.8,0,67,51,0
9.1,25,0,81,57,0
10.1,18.1,1.6,84,73,0
8.2,14.1,0.4,80,61,1
16.4,29.5,0,79,29,0
19.6,27.1,0,61,49,1
5.4,26.9,0,53,24,0
23.5,33,0,61,50,0
7.7,25.6,0,38,31,0
7.6,28.1,0,53,18,0
22.4,28.4,0,71,73,0
6.4,18.9,0.2,83,40,0
6,19.4,0,99,58,0
10.7,23.3,0,76,49,0
8,16.7,0,72,59,0
8.1,16.7,0,53,48,0
18.1,23.1,0,70,69,0
17.2,36.3,0,14,7,0
11.1,19.9,0,61,54,0
15.8,19.2,35.6,98,100,1
16.4,21.1,0,62,55,1
4.3,18.6,0,59,56,1
19.7,35.4,0,48,23,0
11.3,23.9,0,61,34,0
7.1,14.4,2.4,99,77,0
12.6,26.3,0,74,38,0
7.9,22.7,0,64,42,0
6.5,13.1,0.4,84,70,1
8.9,18.7,0,59,79,1
21.6,28,0,70,60,1
3.2,15.6,0,75,71,0
8.8,20.7,0,48,48,0
4.3,24.3,0,51,14,0
11,14.5,9,83,87,1
10.4,25.9,0,71,32,1
13.1,19.9,0,55,57,0
9.5,16.6,0,47,53,0
8.7,19.6,4.4,93,50,0
3.9,18.3,0,66,51,1
15.2,25.2,0,71,61,0
-1.3,12.5,0,78,56,0
11.1,20.2,0,93,54,0
11.5,19.7,4.6,70,54,0
6.7,14.2,9.6,86,61,0
9.4,18,0.6,93,52,1
5.9,16.4,1,77,81,1
22.7,29.3,0,73,64,0
3,13.2,0,59,53,0
16.6,32.3,0,14,8,0
19,27.2,0,72,66,0
19.4,28.7,0,59,70,1
6.2,16.4,0,86,55,0
17,25.2,0,65,60,0
2.1,19.9,0,73,43,0
7.9,18.3,1.4,84,59,1
21.1,32.9,0,38,20,0
15.6,28.8,0,40,32,0
16.2,22.2,0,76,67,0
8.5,17.2,0.6,99,75,0
4,21.7,0.2,51,35,0
9.9,21.6,0,72,41,0
-1,10,0.2,100,98,0
20.4,26,0,54,49,0
13.8,26.7,0,69,49,0
4.7,14,0,68,51,0
20.7,36.9,0,22,10,0
22.2,27.5,0,77,64,1
8.1,14.8,1,72,65,0
13.4,23.4,0,50,64,0
14.1,21.4,5,92,60,0
11.3,21.1,0.2,94,60,0
16.3,21.7,0.8,89,71,1
20.9,24.3,2.4,64,88,1
17.7,27,0,63,53,0
22.1,26,0,73,90,1
2.9,13.7,0.2,91,60,1
17.3,27.7,3.2,60,26,0
7.6,20.4,0,96,75,0
19.5,21,21.6,90,77,0
9.9,21.2,1.6,68,48,0
7.7,16.1,2.8,74,59,0
11.5,31.2,0,77,23,0
5.5,23.9,0,52,36,0
19.8,32.7,0,34,28,0
19,27.9,0,92,78,0
15,28.6,0,48,28,0
11.1,34.8,0,43,15,0
24,34.5,0,71,32,0
13.9,18.1,0,70,87,1
13.4,20.4,40,90,56,0
18.8,29.8,0,49,43,0
10.3,24.8,0,54,37,0
12,20.5,0,69,74,0
25.4,39.9,0,41,18,0
16.5,24.5,0,69,61,0
19.9,24.6,0,73,78,0
9.8,16.3,0,76,69,1
10.1,17,4,94,73,1
1.8,17.3,0.8,99,45,0
16.6,19.7,0,60,68,0
5.2,20.8,0,45,17,0
7.7,21.4,0,69,39,0
9.1,13.8,16,70,56,0
8.7,28.7,0,28,11,0
13.5,36.1,0,65,23,0
10.6,19.5,21.2,93,50,1
15.5,33.7,0,46,29,0
13.9,23.2,6.8,94,64,0
14.2,30.8,0,77,23,0
6.5,11.4,1.8,84,66,1
20,34.4,2.4,73,54,1
9.9,14.6,8.4,71,67,1
14.3,16.8,0,69,56,0
16.2,30.1,0,60,45,0
11.8,24.9,0,64,63,1
14.9,31.8,0,63,40,0
7.2,24.8,0,59,34,0
13.6,19.2,0.4,91,64,1
16.3,20.8,0,43,44,0
12.1,24.3,0,55,49,0
18.2,37.1,0,35,15,0
13.9,29.1,14.6,90,51,1
12.9,24.1,0,54,49,0
20.7,30.5,2.4,93,52,0
5.3,13.5,0,69,44,0
1.9,24.3,0,34,15,0
11.7,16.1,6.6,83,69,0
8.4,17.5,0.6,62,51,0
1.9,22.9,0,61,24,0
25.4,33.6,0,64,47,0
25.3,33.4,0.4,69,56,0
8.7,14.5,2,76,52,0
15.9,35.2,0,46,14,0
1.2,15.6,0,100,86,0
13.2,19.1,8.8,98,74,1
10.8,21,0,67,42,0
3.2,17.4,0.2,84,59,0
18.2,24.9,96.1,95,63,1
21.7,28.4,0.4,89,90,1
11.3,14.8,10.6,63,77,1
-0.1,12.4,0,67,55,0
5.4,9,2.2,97,76,1
20.4,31.5,0,57,62,0
23.5,34.2,0,60,46,0
13.3,19,0,91,72,0
5,15.9,0,89,59,1
7.3,19.2,10,57,46,0
20.1,27.8,0,73,74,1
23.7,32.4,0,61,54,0
12.2,18.7,5.4,87,66,1
17.8,19.7,2.6,84,85,1
21.2,27.6,0,64,65,0
24.6,32.2,0.2,57,70,0
19.2,21.3,0,78,68,0
11.8,26.2,0,61,52,0
6.8,12.8,0,89,69,0
18.7,34,0,39,23,0
20.6,22.5,2.6,96,89,1
15.8,29.9,0,80,55,0
25.8,31.4,0,75,72,0
12.7,21.6,0,62,49,0
9.3,15.4,6.2,62,49,0
7.6,30.1,0,56,7,0
14.9,26.7,0,58,49,0
4.1,21.9,0,78,41,0
6.6,28.4,0,24,8,0
7.2,24.2,0,63,27,0
1.5,5.5,0.2,98,94,0
14,30.3,0,54,60,0
21.2,29.1,6.4,60,63,0
20.2,33.9,0,41,25,0
7.4,20.9,0,72,53,0
7.9,21,0.6,43,42,0
14.3,19.5,0,55,59,1
14.2,21.4,1.2,85,76,1
3.3,22.6,0,60,27,0
18.3,25.1,0.4,77,55,1
6.6,11.7,9.4,90,88,1
2.9,20,0,52,42,0
13.5,17.1,0,93,92,1
12.4,28.4,0,28,16,0
1.7,10.4,0,67,69,0
15,18,56.8,96,75,1
14,24.2,0,73,77,0
6.3,10.4,0,97,97,0
15.5,19.1,0,81,100,1
2,19.1,0,98,50,0
7.9,11.9,0,73,78,0
13.6,26.9,0,73,39,0
3.5,23.9,0,54,39,0
13.7,18.5,1.6,62,57,1
15.7,26,0,25,27,0
10.9,21.5,0,68,48,0
6.2,13.6,0.2,66,51,0
-5.3,12.1,0,82,40,0
0.2,10.1,0.4,94,89,1
4.9,19.8,0,71,33,0
13.7,30.6,0,67,32,0
1.4,13.2,0.6,99,70,1
10.8,19.3,0,79,64,0
13.8,20.6,0,52,57,0
21.6,31.8,0,56,62,0
20.5,28.5,2.8,78,71,1
18,30.3,0,10,17,0
10.5,33.6,0,33,16,0
11,22.6,0,63,58,0
0.5,17.5,0.2,53,38,0
15.3,28.5,0,61,35,0
14.8,23.2,0,73,56,1
6.6,16.1,0.4,72,58,0
9.1,16.5,0.2,94,77,0
3.6,15.4,0,79,59,0
16.3,27.6,0,59,49,0
21.9,31,11.4,91,55,0
9.4,20.2,0,56,22,0
18.3,23.4,3,69,57,0
15.2,23.8,0,75,73,1
11.4,28.9,0,59,43,0
19.5,24.2,0.2,86,87,0
11,17.8,0.4,80,61,1
-4.7,14.7,0,82,39,0
25.9,32.4,0.6,76,66,0
10.3,30.1,0,83,40,0
25.6,39.5,0,48,94,0
14.9,32.2,0,77,44,1
16.4,23.6,0,39,54,0
10.1,20,0,68,46,0
5.3,13,0,82,65,0
16.1,25.4,0,45,16,0
20.3,34.2,0,31,77,0
17.5,28.3,0.6,32,18,0
15.5,32.3,0,66,26,0
11.3,17.5,3.2,91,57,0
2.6,14.1,0,72,49,0
11.4,21.9,0,50,33,0
17,31.4,0,58,37,0
6,17.3,18.2,94,59,0
23.2,30.1,54.8,88,94,1
22.6,28.6,3.4,95,72,1
19.7,29.2,2.8,84,51,1
11.7,14.5,1.6,87,71,0
4.7,19.3,0.2,99,39,0
14.6,24.2,0,64,58,0
9.3,31.8,0,62,22,0
15.8,24.8,15.6,100,48,0
18.2,31.6,0,52,52,0
9.6,26.3,0,77,33,0
13.2,21.4,0.2,53,37,0
10.7,15.4,1.6,63,57,0
17.9,37.9,0,26,9,0
14.9,20.4,0,68,55,0
16.4,28.6,0,80,51,0
18.2,24.2,1,67,65,0
10.5,26,0,60,37,0
11.8,22.3,0.2,50,57,0
8.1,20.6,0,75,43,0
10.8,16.1,3.4,75,79,0
14.4,22.6,0,79,64,0
12.2,20.5,6.2,30,20,0
7,14.1,0.2,100,74,0
11,32,0.2,73,26,0
-0.3,12,0.2,100,59,0
11.8,15.4,4,84,67,1
8.9,21.8,0,54,36,0
12.5,23.1,0,66,49,0
19.7,32.7,0,34,22,0
20.1,27,0,52,55,0
13,23.7,0,68,43,0
14.4,23.9,0,65,61,0
23.6,35,0,73,44,0
17.8,28.8,0,56,53,0
10.3,16.7,1.4,58,63,0
19.2,29.4,0,87,63,0
18.2,23.5,0,82,73,0
4.3,17.3,0,48,32,0
10.1,19.1,0.2,69,60,1
6.6,17.2,0,90,48,0
15.1,22.6,0,75,60,1
8.8,23.5,0,47,26,0
17.6,37.3,0.8,41,63,0
8.5,19.3,0,80,56,0
17.7,22.2,1.4,86,83,1
11.9,24.3,4.2,77,43,0
4.6,12.1,5.2,99,75,0
18.7,26,0.2,76,62,0
28,31.9,0,72,68,0
10.2,11.2,13.4,96,85,1
14.3,19,0,69,62,0
2.3,15.7,0,45,25,0
10.5,28.1,0,47,19,0
6.1,22,0,34,16,0
19.2,26.8,4.4,61,57,0
15,25.8,0,52,46,1
9.4,12.9,0,73,68,1
16.4,28.6,0,84,49,0
10.5,30.9,0,34,13,0
18,28.8,0.4,63,60,1
19.3,30.5,0,71,57,0
10.2,20.7,0,61,51,0
10.4,24.8,0.2,100,52,0
8.9,19.2,0.2,80,48,0
22.8,30.8,33.4,90,76,0
17.8,22,8,91,65,1
14.9,30.5,0,84,44,0
21.6,25.9,0,86,77,0
17.6,21.9,0,67,70,1
17.2,28.4,0,86,60,0
8.2,19.9,0,57,40,0
19.6,28.5,0,77,54,0
10.3,16.3,0,65,72,1
4.2,25.1,0,42,18,0
11.3,24.7,0,77,47,0
0.7,15.8,0,88,54,0
15.1,25.1,0,64,36,0
8.1,10.2,0,81,76,1
14.9,35.7,0,52,47,0
0.3,6.6,0.2,77,78,0
19.5,26.1,0,64,56,0
10.1,28.7,0,99,21,0
11.3,23.5,0,34,23,0
21.6,28.3,2.8,71,64,0
21.6,33.2,0,77,43,0
20.4,27.8,5.6,95,62,1
13,21,0,71,54,0
10.5,20.6,1.2,75,45,0
14.7,19.4,4.8,81,58,0
8.3,24.1,0,51,56,0
14,31.4,0,35,27,0
22.1,32.1,0,57,32,0
11.1,16.6,0,83,63,0
11.6,16.6,7.2,62,65,0
5,30.3,0,40,17,0
7.6,11.5,6.8,74,84,1
13.7,18.2,0.4,68,60,1
16.2,31.7,0,41,25,0
19.8,23.8,27.2,100,99,1
17.9,27,0,66,72,1
11,25.4,0,60,55,0
15.5,23.4,0,71,48,0
14.5,18,3.8,81,65,1
10.7,20.3,0,81,64,1
17.9,22.6,0,58,56,1
12.2,24.3,0.2,37,36,0
11,15.4,0.6,82,76,0
3.6,13.6,1.4,78,78,0
19.2,33,0,33,10,0
19,44.5,0,27,10,0
19.5,22.9,1.4,65,63,0
15.7,19.8,0,78,57,1
5.1,17,0,55,29,0
10.5,19.3,0,41,22,0
8.6,13.9,1.6,86,71,0
23.7,32.7,3.8,86,61,0
-1.6,13.7,0,73,36,0
9,14.6,81.8,82,52,0
6.9,13.9,0.4,97,86,0
19.1,29.7,0,69,54,0
16.9,28.1,0,47,49,0
26.2,32.9,0,61,49,0
9.1,12.4,2,66,91,1
14.4,23.4,4.4,68,55,0
15.9,22.5,0,75,77,0
3.2,14,0,93,46,0
12.6,27.2,0,52,21,0
19.2,23.3,0,67,75,1
18.2,37.4,0,38,14,0
8.6,19.6,0,61,46,0
7.7,29.4,0,66,50,1
12.4,21.6,0,67,48,0
12.8,20.7,0,62,64,1
9,22.4,0,69,49,0
17.6,36.6,0,22,13,0
5.9,12.6,0,82,68,0
12.3,21.5,0.4,73,51,0
8.8,14.8,0,70,95,0
11.6,17.3,0,80,79,0
13.1,20.3,0,56,54,1
15.5,20.2,0,56,57,0
24.9,35,3.2,87,44,1
5,11.2,4.4,90,62,0
24.8,32,6,83,72,1
20.7,25.8,3.8,81,79,0
19.3,25.3,0,75,60,0
8.7,23.9,0.4,56,25,0
4.2,14.1,0,87,56,0
14.7,23.8,0.8,45,29,0
8.3,31.1,0,91,32,0
5.8,16.5,1,74,45,0
18,27,0,75,71,0
21.3,28.4,0.4,69,70,0
21.3,28.4,0,53,70,0
17,23.9,0,47,59,1
13.6,19.7,0,76,55,1
13.4,35,0,17,14,0
12.8,41.1,0,12,5,0
4.8,19.2,0,88,52,0
4.8,11.8,0,99,80,0
10.6,20,0,65,38,0
11.1,17.5,0.2,77,33,1
7.7,26.5,0,59,23,0
6.7,22.1,0,25,17,0
17.2,26,0,87,50,0
7,30.4,0,8,4,0
6.3,16.8,0,97,74,0
17.9,24.7,0,67,54,0
16.1,26.1,0,81,63,0
16.1,17.1,0,74,55,1
9,12.9,1.2,75,74,0
23.3,31.9,54.2,79,70,0
2.4,15.6,0,48,33,0
6.4,21.2,0,70,33,0
3.3,14.9,0,76,65,0
10.1,19.5,2,83,49,1
2.5,16.7,0,74,51,0
14.1,31.6,0,31,14,0
9.9,19.4,0.4,82,58,0
12.4,24.7,0,71,47,0
10.5,19.8,0,70,52,0
24.5,42.6,0,14,9,0
6.8,22.9,2,58,40,0
23.1,32.5,0,56,60,0
12.1,16.8,31,72,86,1
0.2,12.1,0.4,97,62,0
18.7,33.5,0,35,29,1
26.3,30.9,5.4,79,90,1
11.4,19.8,0,62,77,0
12.6,19.5,4.6,83,59,0
7.4,22.3,0,60,44,0
2.6,20.9,0,80,37,1
15.9,29.4,0,83,45,0
1.7,20.4,0,84,47,0
4.9,13.3,0,100,87,0
26.2,39.3,0,24,20,0
16,24.9,0,61,49,0
13.7,19.2,1.2,47,47,0
13,21.2,0,79,63,0
24.4,32.6,2.8,66,53,0
13.9,27.1,0,61,64,0
20.5,25.2,3.4,91,85,1
17.2,32.8,0,42,25,0
14.4,27.8,0,53,52,0
4,14.6,7,99,81,1
8.6,21.1,0,67,65,0
14.4,19.8,13.2,97,91,0
8.2,21.2,0,58,60,0
5,25.6,0,64,29,0
10.5,22,0,57,48,0
11.4,20.1,0,72,67,0
21.8,31.1,0,59,64,0
17.4,23,0,50,87,1
22,26.4,20.8,87,84,0
12.7,21.9,3.2,93,58,1
9.9,26.4,0,49,31,0
19.2,23.9,0,62,66,1
-2.8,15.6,0,72,38,0
14,28.6,0,37,14,0
18.2,32.6,0,23,9,0
15.1,31.6,0,93,47,0
19.2,25.4,0,42,32,0
5.4,18.1,0,90,69,0
16.6,31.5,0,70,27,0
6,25.5,0,59,50,0
-1.7,12.6,0,99,61,0
22.4,28.7,1,74,57,0
13,30.6,0,43,33,0
11.6,24.9,0,84,65,0
21.7,34.4,0,54,34,0
13.2,20.4,0,70,63,0
0.3,20.6,0,81,40,0
20,21.4,9,95,95,1
2.9,11.1,1.8,99,72,0
12.8,22.7,0,62,58,0
18.3,32.4,5.6,71,51,0
17.8,18.1,24.2,93,72,0
23,29.1,0,68,59,0
23.2,29.8,17.6,82,78,1
7.7,19.6,3.4,61,43,1
21.3,35.5,0,80,24,0
17.5,41.9,0,60,31,0
17.2,27.6,10.6,81,62,0
12.4,19.7,3.6,85,87,1
22.3,28.8,0,48,41,0
10.4,16.4,1.4,87,68,1
6.4,19.6,0,78,49,0
25.8,28.8,9.8,94,79,1
6.2,12.4,3.2,91,63,1
12.4,34.5,0,44,24,0
-1.4,13.9,0,96,52,0
14.1,37.8,0,43,11,0
11.8,18.2,0,75,80,0
6.8,14.2,0.2,79,67,0
21.8,37.6,0,35,35,0
5,25.1,0,36,22,0
18.9,30.4,0,54,53,0
4.8,19.4,0,58,23,0
6.1,9.9,5.8,65,64,1
11.5,27.7,0,76,25,0
17.8,23.9,0,86,80,0
12.9,29.1,0,41,26,0
4.7,14.8,1.8,80,55,0
4.6,17.5,0,74,39,0
23.1,32.3,62,70,57,0
22,30,0,61,65,0
14.2,20,2.4,56,45,0
11.9,21.6,0,70,53,0
7.9,26.3,0,52,27,0
2.7,13.2,3.4,87,80,1
23.4,35.3,0,38,46,0
15.9,27.3,6,80,52,0
5,18.1,0,70,55,0
5.2,20,0,71,60,0
22.5,34.3,0,44,36,0
4.4,14.7,0.4,61,41,1
8,32.6,0,79,31,0
13.2,26,0,68,42,0
22.8,30.7,0,54,56,0
12.1,22.8,0,61,59,0
5,8.6,57.6,97,97,1
16.3,22.3,5,91,46,1
7.9,27.5,0,59,17,0
20.3,27.4,0,68,61,0
22.7,28.1,5.4,76,68,1
10.4,25.9,0,56,38,0
0.1,15.5,0,70,50,0
12.1,28.8,0,53,15,1
5.8,22.4,0,54,24,0
9.4,21.4,0,91,48,0
16.2,19.7,10.6,76,73,1
9.3,24.8,0,64,31,0
10.3,14,12.4,94,96,1
20,25.4,22,91,99,1
6.8,21.2,0,59,38,0
3.7,12.3,9.8,71,72,1
16.1,32,0,78,25,0
7.3,18.5,0,87,62,0
2.1,17.6,0,68,42,0
10.3,14,0,75,60,1
10,20.9,0,67,63,0
20.4,37.9,0,30,12,0
16.2,30.4,0,34,26,1
16.5,34.6,0,67,26,1
13.3,18.4,0,92,87,1
14,27.8,0,43,22,0
15.7,20.8,38,72,95,1
8.2,14.3,1,96,91,1
16.1,29.9,0,61,36,0
1.9,11.8,1.4,100,58,0
13.3,19.9,0,63,38,0
11.8,23.5,0,50,49,0
3.5,12.8,0,98,63,0
7.7,16.9,2.2,79,76,1
15,20.6,0,53,58,0
14.6,20.5,8.2,91,88,1
17.6,29.6,0,70,63,0
4.5,13.5,0.6,79,48,0
22.5,30.2,2,70,55,1
17,34.6,0,71,40,0
12.9,20.6,0,73,65,0
14.6,24.9,0,67,42,0
9.4,21,0,77,39,0
22.4,37.9,0,47,21,0
6.5,26.1,0,60,35,0
8.2,30.3,0,67,32,1
3.1,19.8,0,76,51,0
17.6,23.5,0,82,83,0
1.6,17.1,0,75,36,0
18,35.3,0,55,23,0
14.9,23.4,0,71,49,0
18.5,24.2,0,56,62,0
27.3,45.6,0,21,7,0
22,38,0,15,8,0
4.5,14.1,0,70,48,1
13,26.9,0,96,40,0
12.3,17.2,8.6,59,69,1
6.6,9.3,7.2,97,97,1
15.2,32.3,0,65,28,0
11.5,26.2,0.6,63,33,0
22.2,42.3,0,24,25,0
25.1,29.5,0.4,83,92,1
7.8,10.9,11.8,77,74,1
11,14.5,0.6,66,52,1
16,28.1,0,75,46,0
24,31.3,3.2,85,73,1
8.8,19.6,0,71,47,0
-5.4,15.2,0,87,38,0
10.7,25,0,55,49,0
12.1,21.7,0,74,46,0
12.2,28.7,0,59,24,1
21.4,35.3,0,53,25,0
13.2,18.5,0,39,42,1
8.7,24.4,0,54,27,0
2.8,19.2,0,62,28,0
16.1,23.1,0.3,73,64,0
3.3,21.3,0,49,25,0
25.9,32.3,0.2,64,75,1
14,29,0,69,37,1
14.6,22.5,0,78,73,1
3.6,18.6,0,69,31,0
5.8,16.5,0,83,64,0
13.3,24.9,0,61,51,0
4.3,22.6,0,43,19,0
20.6,30.4,0,70,45,0
13.7,18.1,4,65,60,0
-0.6,9.5,0,91,68,0
11.4,17.5,0,71,50,1
-1.4,23,0,43,23,0
25.8,32.9,1,91,56,1
13.3,22.3,5.6,97,58,0
20.2,40,0.4,17,17,1
18,33,0,39,14,0
19.8,25.8,4.2,77,76,0
24.8,29.8,3.2,90,89,1
14.4,22.6,0,54,31,0
4.9,16.2,0,43,36,0
11.7,15.7,4.4,96,89,1
19.2,20.6,0,74,76,1
4.8,10.4,3.4,98,83,0
9.9,24.4,0,65,45,0
17.6,34.9,0,51,19,0
17.3,25.8,0,89,60,0
0.9,14.4,0,99,45,0
1.6,15.8,0.2,97,59,0
21.3,28.3,0,72,68,0
13.4,19.1,5.4,91,56,0
3.8,13.4,0,88,72,1
11,22.1,0,52,34,0
6.6,15.4,1.4,78,56,0
12.5,18,1.2,68,45,0
13.1,22.7,0,48,36,0
6.2,20.3,0,82,58,0
14.2,24.2,0,55,66,0
19.2,30.5,0,56,17,0
19,30.8,0,78,51,0
10.1,25.1,0,62,32,0
6.6,15.7,0.6,83,70,0
7.8,17.4,0,63,56,0
8.8,18.2,0,62,63,1
10.4,16.9,5.4,94,83,1
2.9,14.8,6.8,75,58,0
20.9,23.6,1.4,81,69,0
20.8,39.7,0,45,21,0
9.4,16.2,0.2,83,71,0
13.5,22.3,0,67,62,0
23.3,32.3,0,76,32,0
14.4,36.7,0,51,14,0
12.7,36.1,0,72,24,0
14.5,19.2,1.8,68,59,1
16.6,22.1,2.8,85,65,1
22.3,28.3,5.2,87,73,1
15.8,26.2,0,63,61,0
9,24.9,0,49,24,0
10.3,25.5,0,77,53,0
0.5,19.2,0,82,40,0
11.6,16.4,0,83,87,1
15.2,28.4,0,76,26,0
12.6,14.7,8,97,97,1
6.9,17.3,0.2,49,35,0
4.9,21.5,0,52,51,0
7.3,22.3,0,69,40,1
8.8,15.9,0,55,42,0
16.8,29.3,0,62,39,0
13,27.5,0,60,45,0
2.1,17.4,0,70,37,0
18.7,46.4,0,23,6,0
11.4,18.1,0,63,61,1
3,22.3,0.2,59,29,0
10.6,19.8,0,67,45,1
23.7,31.1,0.6,88,67,1
1.9,17.7,0,70,45,0
17.6,24.9,56.4,99,63,1
11.6,19.7,0,100,98,1
-1.1,12.4,0,80,51,0
11.4,20,0,92,81,0
7,27.7,0,38,17,0
14.9,20.7,0,63,49,0
8.9,26.9,0.2,63,28,0
17.9,26.4,1,79,78,1
-0.8,15.3,0,100,65,0
-1,15.1,0,99,52,0
4.1,15.9,0.2,67,58,0
2.6,12.9,0,72,49,0
8.5,20.1,1.4,48,35,0
12.4,34.8,0,24,10,0
21.2,28.5,16.6,71,72,1
15.5,29.8,0,44,31,0
17.3,27.9,0,29,62,0
11.5,19.2,7.8,98,72,0
19.2,31.7,0,67,41,0
9,17.9,0,71,43,0
23.2,34.2,0,59,35,0
24.9,31.4,13.4,85,70,1
10.4,26.4,0,57,33,0
17.5,29,2.4,75,40,0
17,35.8,0,54,29,0
16.2,24.4,73.6,99,64,0
9.8,35.5,0,29,12,0
9.4,11.5,0.4,89,87,1
23.2,28.8,54,86,89,1
15.5,26.7,0,60,50,0
9.5,15.6,9.6,78,64,0
5.5,17.6,0,68,40,1
6.5,14.1,5.4,93,59,0
17.6,30,0,61,37,0
6.1,21.5,0,69,43,0
2.2,21.1,0,54,34,0
10.2,21.8,0,43,27,0
9.7,27.1,0,73,47,0
24.1,35.9,0,36,21,0
20.1,33.4,0,66,41,0
21.3,26.8,6.4,92,75,1
3.1,20.3,0,60,23,0
10.2,21.1,0,39,25,0
7.2,25.5,0,37,9,0
18.1,29.3,0,85,75,0
5.8,20.3,0,99,58,0
14.7,25.1,0,60,52,0
6.7,25.5,0,61,33,0
8.4,16.8,0,79,78,0
17.9,29,0,72,32,0
9,27.3,0,48,21,0
3.7,18.8,0,64,37,0
13.6,18.5,0,52,48,0
21.2,33.5,0,100,33,0
18.1,37.7,0,21,3,0
2.7,12.9,7,90,71,0
11.4,28.8,0,64,28,0
20.8,27.9,0,64,59,0
2.1,19.9,0,59,32,0
8.2,15.4,1,71,58,0
19.3,29.2,16.6,73,99,1
18.2,30.5,0,54,31,0
15.8,21,0.8,68,57,0
13,34.5,0,28,10,0
16.3,41.2,0,15,8,0
8.3,26.9,0,42,21,0
0.4,11.2,0,88,57,0
7.9,17.8,0,80,64,1
7.3,23.6,0,90,37,0
2.1,16.1,0,91,41,0
8.2,20.9,0,75,82,0
25.8,32.4,1.4,78,80,1
12.8,20.7,2.6,86,75,1
12.5,18.3,0,75,66,0
15.5,26.3,0,74,41,0
13.6,29.2,0,70,32,0
4.1,16.7,0,59,36,0
20.1,36.6,0,30,12,1
18,31.5,0,61,31,0
4.8,13.5,0,91,59,0
14.7,22.7,0.4,53,48,0
12.9,22.3,4.4,74,52,0
17.2,27.6,2.8,69,52,0
18.4,31.8,0,59,25,0
6.4,11,0.6,93,52,1
23.7,30.8,0,70,70,1
7.6,15.8,0.2,65,71,0
14.4,28.3,0,61,65,0
8.8,17.8,0,62,51,0
16.6,20.1,2.4,94,80,0
18.6,24.5,1.8,70,56,0
16.2,22.1,0,83,63,0
1.6,14.1,0,91,53,1
15.6,26.6,0,64,55,0
20.4,26,0,57,55,0
21.6,31,0,69,82,1
9.6,26.8,0,52,20,0
22.1,33.4,7.8,64,61,1
23.1,32.9,0,70,57,0
14.2,25.6,0.2,61,45,0
15.6,30.7,0,59,54,0
14.1,32,0,40,7,0
14.8,22.6,0,94,75,1
24.9,33.5,0,62,53,1
5.9,13.7,8,81,52,0
2.9,12.6,1.8,99,57,0
6,17.8,0,98,64,1
15,27.4,12.2,50,50,0
14.8,23.7,2.2,75,46,0
12.8,17,13.4,100,99,1
22.8,29.3,7,64,63,1
10.8,32.1,0,25,7,0
7.6,15.3,0,43,30,0
-1.1,17,0,87,38,0
14,18.2,8.6,100,71,1
15.6,22.7,7.8,94,69,0
-0.8,13.6,0.2,100,51,0
16.4,20,37.4,93,97,1
16.7,20.2,0,47,29,0
18.1,21.5,0.4,91,89,1
23.5,30.6,43.2,79,72,0
4.6,16.5,1,100,73,1
8.8,23.3,0,70,39,0
16.3,31.2,0,72,23,0
19.6,28.6,0,62,58,0
12.2,29.7,0,57,32,0
7.6,21.5,0,54,44,0
21.7,31.8,0,60,53,0
11.8,16.2,0,51,40,0
17.5,22,7.8,71,74,1
18.5,22.5,30.4,95,84,1
18,21.7,0.2,81,71,0
2.1,18.6,0,65,28,0
6.9,14.9,0,72,61,1
15.3,26.1,0,64,68,0
8.6,22.4,0,63,36,1
17.3,32.6,0.2,56,34,0
4,10.2,0,67,81,1
10.5,14.6,0.8,71,84,1
8.4,23.8,0,61,62,1
11.9,34.3,0,74,17,0
9.6,18.7,0.4,78,45,0
17.1,24.7,0,62,70,0
11.1,15.2,23,92,64,0
22.7,31.5,0,76,42,0
7.7,17.1,0,100,63,0
3.7,16,0.2,97,62,0
10.4,20.4,0,72,45,1
12.3,22.3,0.4,75,48,0
16.5,26.4,0,70,61,0
6.4,14.5,0,64,46,0
7.6,15.6,4.2,93,73,1
5.9,15.2,0,100,61,0
9.5,18.6,0,85,63,0
13.5,17.2,0,76,99,1
13.8,18.9,19,76,75,1
20.8,37.4,0.8,35,21,0
2.5,15.6,0,83,57,1
18,20.8,0,64,57,0
10.1,32.6,0,84,49,0
19.9,36.7,0,48,26,0
14.3,26.3,3.8,98,86,1
19.2,25.6,0,65,52,0
3.3,11.2,0.4,99,60,0
13.1,28,0,56,47,0
18.2,30.5,2.8,88,58,0
2.6,18.6,0,67,36,0
8.6,20.7,9.4,100,45,0
12,20.2,5,92,72,1
11.7,14.9,33.2,94,90,0
9.1,22.7,0,43,61,0
15,20.1,4.6,94,66,0
8.4,20.1,0,75,30,0
